Group,Time,Id,User,Message,Message filtered,Source,Script
group 58,12/30/2015 1:45,,System,>> User 1 has Connected,,,
group 58,12/30/2015 1:46,,System,>> User 1 has Disconnected,,,
group 580,1/25/2016 19:25,,System,>> User 1 has Connected,,,
group 580,1/25/2016 19:31,,System,>> All chat participants have arrived. You may now chat!,,,
group 580,1/25/2016 19:31,,System,>> User 2 has Connected,,,
group 580,1/25/2016 19:32,R_8CwF9vdecTGTO6d,User 2,"Given	the	choice	of	anyone	in	the	world,	whom	would	you	want	as	a	dinner	guest?","Given	the	choice	of	anyone	in	the	world,	whom	would	you	want	as	a	dinner	guest?",mturk,Close
group 580,1/25/2016 19:37,R_3vGixR2YjrHe6zv,User 1,I believe I would choose Adam Sandler as a dinner guest.,I believe I would choose Adam Sandler as a dinner guest.,mturk,Close
group 580,1/25/2016 19:37,R_3vGixR2YjrHe6zv,User 1,"Given	the	choice	of	anyone	in	the	world,	whom	would	you	want	as	a	dinner	guest?","Given	the	choice	of	anyone	in	the	world,	whom	would	you	want	as	a	dinner	guest?",mturk,Close
group 580,1/25/2016 19:38,R_8CwF9vdecTGTO6d,User 2,I'd choose Ricky Gervais as a dinner guest.,I'd choose Ricky Gervais as a dinner guest.,mturk,Close
group 580,1/25/2016 19:38,R_8CwF9vdecTGTO6d,User 2,"What would constitute a ""perfect"" day for you?","What would constitute a ""perfect"" day for you?",mturk,Close
group 580,1/25/2016 19:39,R_3vGixR2YjrHe6zv,User 1,"For me, a perfect day would be a day off of work for my wife and I just sitting around enjoying each other's company.","For me, a perfect day would be a day off of work for my wife and I just sitting around enjoying each other's company.",mturk,Close
group 580,1/25/2016 19:39,R_3vGixR2YjrHe6zv,User 1,"What	would	constitute	a	""perfect""	day	for	you?","What	would	constitute	a	""perfect""	day	for	you?",mturk,Close
group 580,1/25/2016 19:40,R_8CwF9vdecTGTO6d,User 2,Mine would be similar. A day where I can just relax and not worry or stress about anything.,Mine would be similar. A day where I can just relax and not worry or stress about anything.,mturk,Close
group 580,1/25/2016 19:40,R_8CwF9vdecTGTO6d,User 2,"If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the	mind	or	body	of	a	30-year-old	 for	the	last	60	years	of	your	life,	which	would	you	want?","If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the	mind	or	body	of	a	30-year-old	 for	the	last	60	years	of	your	life,	which	would	you	want?",mturk,Close
group 580,1/25/2016 19:41,R_3vGixR2YjrHe6zv,User 1,"That is a tough choice, however I would have to choose the body of a 30 year old.","That is a tough choice, however I would have to choose the body of a 30 year old.",mturk,Close
group 580,1/25/2016 19:41,R_3vGixR2YjrHe6zv,User 1,"If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the	mind	or	body	of	a	30-year-old	 for	the	last	60	years	of	your	life,	which	would	you	want?","If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the	mind	or	body	of	a	30-year-old	 for	the	last	60	years	of	your	life,	which	would	you	want?",mturk,Close
group 580,1/25/2016 19:42,R_8CwF9vdecTGTO6d,User 2,I'd also choose the body of a 30 year old.,I'd also choose the body of a 30 year old.,mturk,Close
group 580,1/25/2016 19:42,R_8CwF9vdecTGTO6d,User 2,"If	you	could	change	anything	about	the	way	you	were	raised,	what	would	it	be?","If	you	could	change	anything	about	the	way	you	were	raised,	what	would	it	be?",mturk,Close
group 580,1/25/2016 19:42,R_3vGixR2YjrHe6zv,User 1,The only thing I would change is to have spent more time with my family as a whole.,The only thing I would change is to have spent more time with my family as a whole.,mturk,Close
group 580,1/25/2016 19:42,R_3vGixR2YjrHe6zv,User 1,"If	you	could	change	anything	about	the	way	you	were	raised,	what	would	it	be?","If	you	could	change	anything	about	the	way	you	were	raised,	what	would	it	be?",mturk,Close
group 580,1/25/2016 19:43,R_8CwF9vdecTGTO6d,User 2,I'd like to be raised to be a little more emotionally open.,I'd like to be raised to be a little more emotionally open.,mturk,Close
group 580,1/25/2016 19:43,R_8CwF9vdecTGTO6d,User 2,"If	you	could	wake	up	tomorrow	having	gained	any	one	quality	or	ability,	what	would	it	be?","If	you	could	wake	up	tomorrow	having	gained	any	one	quality	or	ability,	what	would	it	be?",mturk,Close
group 580,1/25/2016 19:45,R_3vGixR2YjrHe6zv,User 1,I would like to wake up tomorrow with the ability to successfully participate in the stock market.,I would like to wake up tomorrow with the ability to successfully participate in the stock market.,mturk,Close
group 580,1/25/2016 19:46,R_3vGixR2YjrHe6zv,User 1,"If	you	could	wake	up	tomorrow	having	gained	any	one	quality	or	ability,	what	would	it	be?","If	you	could	wake	up	tomorrow	having	gained	any	one	quality	or	ability,	what	would	it	be?",mturk,Close
group 580,1/25/2016 19:46,R_8CwF9vdecTGTO6d,User 2,"The question didn't rule out supernatural ability, so I'd wake up with the ability to fly.","The question didn't rule out supernatural ability, so I'd wake up with the ability to fly.",mturk,Close
group 580,1/25/2016 19:46,R_8CwF9vdecTGTO6d,User 2,"If	a	crystal	ball	could	tell	you	the	truth	about	yourself,	your	life,	the	future,	or	anything	else,	 what	would	you	want	to	know?","If	a	crystal	ball	could	tell	you	the	truth	about	yourself,	your	life,	the	future,	or	anything	else,	 what	would	you	want	to	know?",mturk,Close
group 580,1/25/2016 19:48,R_3vGixR2YjrHe6zv,User 1,I would want to know if I am ever going to be rich.,I would want to know if I am ever going to be rich.,mturk,Close
group 580,1/25/2016 19:48,R_3vGixR2YjrHe6zv,User 1,"If	a	crystal	ball	could	tell	you	the	truth	about	yourself,	your	life,	the	future,	or	anything	else,	 what	would	you	want	to	know?","If	a	crystal	ball	could	tell	you	the	truth	about	yourself,	your	life,	the	future,	or	anything	else,	 what	would	you	want	to	know?",mturk,Close
group 580,1/25/2016 19:49,R_8CwF9vdecTGTO6d,User 2,The exact time and location of when the next winning multi-million dollar powerball lottery ticket will be sold.,The exact time and location of when the next winning multi-million dollar powerball lottery ticket will be sold.,mturk,Close
group 580,1/25/2016 19:49,R_8CwF9vdecTGTO6d,User 2,"What	is	the	greatest	accomplishment	of	your	life?","What	is	the	greatest	accomplishment	of	your	life?",mturk,Close
group 580,1/25/2016 19:51,R_3vGixR2YjrHe6zv,User 1,The greatest accomplishment of my life so far is probably the current job I am in. I like it a lot.,The greatest accomplishment of my life so far is probably the current job I am in. I like it a lot.,mturk,Close
group 580,1/25/2016 19:51,R_3vGixR2YjrHe6zv,User 1,"What	is	the	greatest	accomplishment	of	your	life?","What	is	the	greatest	accomplishment	of	your	life?",mturk,Close
group 580,1/25/2016 19:51,R_8CwF9vdecTGTO6d,User 2,Successfully starting and running my own business.,Successfully starting and running my own business.,mturk,Close
group 580,1/25/2016 19:51,R_8CwF9vdecTGTO6d,User 2,"What	is	your	most	treasured	memory?","What	is	your	most	treasured	memory?",mturk,Close
group 580,1/25/2016 19:51,R_3vGixR2YjrHe6zv,User 1,My most treasured memory is playing baseball as a child.,My most treasured memory is playing baseball as a child.,mturk,Close
group 580,1/25/2016 19:51,R_3vGixR2YjrHe6zv,User 1,"What	is	your	most	treasured	memory?","What	is	your	most	treasured	memory?",mturk,Close
group 580,1/25/2016 19:52,R_8CwF9vdecTGTO6d,User 2,My most treasured memory is my first trip to Disney World with my family.,My most treasured memory is my first trip to Disney World with my family.,mturk,Close
group 580,1/25/2016 19:52,R_8CwF9vdecTGTO6d,User 2,"If	you	knew	that	in	one	year	you	would	die	suddenly,	would	you	change	anything	about	the	 way	you	are now	living?	Why?","If	you	knew	that	in	one	year	you	would	die	suddenly,	would	you	change	anything	about	the	 way	you	are now	living?	Why?",mturk,Close
group 580,1/25/2016 19:52,,System,>> This chat has 600 seconds remaining before expiring. Please start wrapping up your conversation.,,,
group 580,1/25/2016 19:53,R_3vGixR2YjrHe6zv,User 1,I would want to live in a larger house.,I would want to live in a larger house.,mturk,Close
group 580,1/25/2016 19:53,R_3vGixR2YjrHe6zv,User 1,"If	you	knew	that	in	one	year	you	would	die	suddenly,	would	you	change	anything	about	the	 way	you	are now	living?	Why?","If	you	knew	that	in	one	year	you	would	die	suddenly,	would	you	change	anything	about	the	 way	you	are now	living?	Why?",mturk,Close
group 580,1/25/2016 19:53,R_8CwF9vdecTGTO6d,User 2,I would stop planning fore the future and live entirely in the present.,I would stop planning fore the future and live entirely in the present.,mturk,Close
group 580,1/25/2016 19:53,R_8CwF9vdecTGTO6d,User 2,"How	do	you	feel	about	your	relationship	with	your	mother?","How	do	you	feel	about	your	relationship	with	your	mother?",mturk,Close
group 580,1/25/2016 19:53,R_3vGixR2YjrHe6zv,User 1,I am very happy and have a loving relationship with my mother fortunately.,I am very happy and have a loving relationship with my mother fortunately.,mturk,Close
group 580,1/25/2016 19:53,R_3vGixR2YjrHe6zv,User 1,"How	do	you	feel	about	your	relationship	with	your	mother?","How	do	you	feel	about	your	relationship	with	your	mother?",mturk,Close
group 580,1/25/2016 19:54,R_8CwF9vdecTGTO6d,User 2,Perfectly fine with it.,Perfectly fine with it.,mturk,Close
group 580,1/25/2016 19:54,R_8CwF9vdecTGTO6d,User 2,"Share	with	your	partner	an	embarrassing	moment	in	your	life","Share	with	your	partner	an	embarrassing	moment	in	your	life",mturk,Close
group 580,1/25/2016 19:54,R_3vGixR2YjrHe6zv,User 1,Once I fell while running backwards in a basketball game.,Once I fell while running backwards in a basketball game.,mturk,Close
group 580,1/25/2016 19:54,R_3vGixR2YjrHe6zv,User 1,"Share	with	your	partner	an	embarrassing	moment	in	your	life.","Share	with	your	partner	an	embarrassing	moment	in	your	life.",mturk,Close
group 580,1/25/2016 19:55,R_8CwF9vdecTGTO6d,User 2,"Similar, I missed a wide open shot to win a game in a school basketball game.","Similar, I missed a wide open shot to win a game in a school basketball game.",mturk,Close
group 580,1/25/2016 19:55,R_8CwF9vdecTGTO6d,User 2,"When	did	you	last	cry	in	front	of	another	person?	By	yourself?","When	did	you	last	cry	in	front	of	another	person?	By	yourself?",mturk,Close
group 580,1/25/2016 19:55,R_3vGixR2YjrHe6zv,User 1,"Two weeks ago in front of someone, two weeks ago by myself.","Two weeks ago in front of someone, two weeks ago by myself.",mturk,Close
group 580,1/25/2016 19:55,R_3vGixR2YjrHe6zv,User 1,"When	did	you	last	cry	in	front	of	another	person?	By	yourself?","When	did	you	last	cry	in	front	of	another	person?	By	yourself?",mturk,Close
group 580,1/25/2016 19:56,R_8CwF9vdecTGTO6d,User 2,"3 years ago in front of someone, 4 weeks ago by myself","3 years ago in front of someone, 4 weeks ago by myself",mturk,Close
group 580,1/25/2016 19:56,R_8CwF9vdecTGTO6d,User 2,"If	you	were	to	die	this	evening	with	no	opportunity	to	communicate	with	anyone,	what	 would	you	most	regret	not	having	told	someone?	Why	haven't	you	told	them	yet?","If	you	were	to	die	this	evening	with	no	opportunity	to	communicate	with	anyone,	what	 would	you	most	regret	not	having	told	someone?	Why	haven't	you	told	them	yet?",mturk,Close
group 580,1/25/2016 19:56,R_3vGixR2YjrHe6zv,User 1,I would regret not telling all my loved ones I love them,I would regret not telling all my loved ones I love them,mturk,Close
group 580,1/25/2016 19:56,R_3vGixR2YjrHe6zv,User 1,"If	you	were	to	die	this	evening	with	no	opportunity	to	communicate	with	anyone,	what	 would	you	most	regret	not	having	told	someone?	Why	haven't	you	told	them	yet?","If	you	were	to	die	this	evening	with	no	opportunity	to	communicate	with	anyone,	what	 would	you	most	regret	not	having	told	someone?	Why	haven't	you	told	them	yet?",mturk,Close
group 580,1/25/2016 19:59,R_3vGixR2YjrHe6zv,User 1,"If you were to die this evening with no opportunity to communicate with anyone, what would you most regret not having told someone? Why haven't you told them yet?","If you were to die this evening with no opportunity to communicate with anyone, what would you most regret not having told someone? Why haven't you told them yet?",mturk,Close
group 580,1/25/2016 20:00,R_8CwF9vdecTGTO6d,User 2,"I would tell my family how much I care about them. They know, but we don't really express emotions in our family that well.","I would tell my family how much I care about them. They know, but we don't really express emotions in our family that well.",mturk,Close
group 580,1/25/2016 20:00,R_8CwF9vdecTGTO6d,User 2,"Your	house,	containing	everything	you	own,	catches	fire.	After	saving	your	loved	ones	and	 pets,	you	have	time	to	safely	make	a	final	dash	to	save	any	one	item.	What	would	it	be?	 Why?","Your	house,	containing	everything	you	own,	catches	fire.	After	saving	your	loved	ones	and	 pets,	you	have	time	to	safely	make	a	final	dash	to	save	any	one	item.	What	would	it	be?	 Why?",mturk,Close
group 580,1/25/2016 20:00,R_3vGixR2YjrHe6zv,User 1,My Mark Tremonti signed memorabilia.,My Mark Tremonti signed memorabilia.,mturk,Close
group 580,1/25/2016 20:00,R_3vGixR2YjrHe6zv,User 1,"Your	house,	containing	everything	you	own,	catches	fire.	After	saving	your	loved	ones	and	 pets,	you	have	time	to	safely	make	a	final	dash	to	save	any	one	item.	What	would	it	be?	 Why?","Your	house,	containing	everything	you	own,	catches	fire.	After	saving	your	loved	ones	and	 pets,	you	have	time	to	safely	make	a	final	dash	to	save	any	one	item.	What	would	it	be?	 Why?",mturk,Close
group 580,1/25/2016 20:00,R_8CwF9vdecTGTO6d,User 2,My computer. It contains a lot of important files.,My computer. It contains a lot of important files.,mturk,Close
group 580,1/25/2016 20:00,R_8CwF9vdecTGTO6d,User 2,"Of	all	the	people	in	your	family, whose	death	would	you	find	most	disturbing?	Why?","Of	all	the	people	in	your	family, whose	death	would	you	find	most	disturbing?	Why?",mturk,Close
group 580,1/25/2016 20:00,R_3vGixR2YjrHe6zv,User 1,One of my parents because that would be extremely hard.,One of my parents because that would be extremely hard.,mturk,Close
group 580,1/25/2016 20:00,R_3vGixR2YjrHe6zv,User 1,"Of	all	the	people	in	your	family, whose	death	would	you	find	most	disturbing?	Why?","Of	all	the	people	in	your	family, whose	death	would	you	find	most	disturbing?	Why?",mturk,Close
group 580,1/25/2016 20:01,R_8CwF9vdecTGTO6d,User 2,My mother. She's who I am closest to.,My mother. She's who I am closest to.,mturk,Close
group 580,1/25/2016 20:01,,System,>> User 1 has Disconnected,,,
group 580,1/25/2016 20:01,,System,>> User 2 has Disconnected,,,
group 580,1/25/2016 20:02,,System,>> This chat has now expired.,,,
group 581,1/25/2016 19:30,,System,>> User 1 has Connected,,,
group 581,1/25/2016 19:43,,System,>> User 1 has Disconnected,,,
group 582,1/25/2016 19:44,,System,>> User 1 has Connected,,,
group 582,1/25/2016 19:45,,System,>> User 1 has Disconnected,,,
group 583,1/25/2016 19:49,,System,>> User 1 has Connected,,,
group 583,1/25/2016 19:56,,System,>> User 1 has Disconnected,,,
group 584,1/25/2016 19:53,,System,>> User 1 has Connected,,,
group 584,1/25/2016 20:03,,System,>> All chat participants have arrived. You may now chat!,,,
group 584,1/25/2016 20:03,,System,>> User 2 has Connected,,,
group 584,1/25/2016 20:03,R_1f1s7QwhX6GvCZf,User 1,Hello!,,,
group 584,1/25/2016 20:03,R_1f1s7QwhX6GvCZf,User 1,"Given	the	choice	of	anyone	in	the	world,	whom	would	you	want	as	a	dinner	guest?",,,
group 584,1/25/2016 20:05,R_1f1s7QwhX6GvCZf,User 1, :cry:,,,
group 584,1/25/2016 20:18,R_1f1s7QwhX6GvCZf,User 1, :cry: :cry: :cry: :cry: :cry: :cry: :cry:,,,
group 584,1/25/2016 20:20,,System,>> User 1 has Disconnected,,,
group 584,1/25/2016 20:23,,System,>> This chat has 600 seconds remaining before expiring. Please start wrapping up your conversation.,,,
group 584,1/25/2016 20:34,,System,>> This chat has now expired.,,,
group 585,1/25/2016 20:09,,System,>> User 1 has Connected,,,
